################################################
# ITK-SnAP Label Description File
# File format: 
# IDX   -R-  -G-  -B-  -A--  VIS MSH  LABEL
# Fields: 
#    IDX:   Zero-based index 
#    -R-:   Red color component (0..255)
#    -G-:   Green color component (0..255)
#    -B-:   Blue color component (0..255)
#    -A-:   Label transparency (0.00 .. 1.00)
#    VIS:   Label visibility (0 or 1)
#    IDX:   Label mesh visibility (0 or 1)
#  LABEL:   Label description 
################################################
109	57	255	28	1	1	1	"ML_L_1"
110	85	0	28	1	1	1	"ML_L_2"
111	85	28	28	1	1	1	"ML_L_3"
112	85	57	28	1	1	1	"ML_L_4"
113	85	85	28	1	1	1	"ML_L_5"
114	85	113	28	1	1	1	"ML_L_6"
115	85	142	28	1	1	1	"COa_L_1"
116	85	170	28	1	1	1	"COa_L_2"
117	85	198	28	1	1	1	"COa_L_3"
118	85	227	28	1	1	1	"COa_L_4"
119	85	255	28	1	1	1	"COa_L_5"
120	113	0	28	1	1	1	"COa_L_6"
121	113	28	28	1	1	1	"23a_L_1"
122	113	57	28	1	1	1	"23a_L_2"
123	113	85	28	1	1	1	"23a_L_3"
124	113	113	28	1	1	1	"23a_L_4"
125	113	142	28	1	1	1	"23a_L_5"
126	113	170	28	1	1	1	"23a_L_6"
127	113	198	28	1	1	1	"ER_L_1"
128	113	227	28	1	1	1	"ER_L_2"
129	113	255	28	1	1	1	"ER_L_3"
130	142	0	28	1	1	1	"ER_L_4"
131	142	28	28	1	1	1	"ER_L_5"
132	142	57	28	1	1	1	"ER_L_6"
133	142	85	28	1	1	1	"10o_L_1"
134	142	113	28	1	1	1	"10o_L_2"
135	142	142	28	1	1	1	"10o_L_3"
136	142	170	28	1	1	1	"10o_L_4"
137	142	198	28	1	1	1	"10o_L_5"
138	142	227	28	1	1	1	"10o_L_6"
139	142	255	28	1	1	1	"VIP_L_1"
140	170	0	28	1	1	1	"VIP_L_2"
141	170	28	28	1	1	1	"VIP_L_3"
142	170	57	28	1	1	1	"VIP_L_4"
143	170	85	28	1	1	1	"VIP_L_5"
144	170	113	28	1	1	1	"VIP_L_6"
145	170	142	28	1	1	1	"LIPv_L_1"
146	170	170	28	1	1	1	"LIPv_L_2"
147	170	198	28	1	1	1	"LIPv_L_3"
148	170	227	28	1	1	1	"LIPv_L_4"
149	170	255	28	1	1	1	"LIPv_L_5"
150	198	0	28	1	1	1	"LIPv_L_6"
151	198	28	28	1	1	1	"8Bs_L_1"
152	198	57	28	1	1	1	"8Bs_L_2"
153	198	85	28	1	1	1	"8Bs_L_3"
154	198	113	28	1	1	1	"8Bs_L_4"
155	198	142	28	1	1	1	"8Bs_L_5"
156	198	170	28	1	1	1	"8Bs_L_6"
157	198	198	28	1	1	1	"ABmc_L_1"
158	198	227	28	1	1	1	"ABmc_L_2"
159	198	255	28	1	1	1	"ABmc_L_3"
160	227	0	28	1	1	1	"ABmc_L_4"
161	227	28	28	1	1	1	"ABmc_L_5"
162	227	57	28	1	1	1	"ABmc_L_6"
163	227	85	28	1	1	1	"V1_L_1"
164	227	113	28	1	1	1	"V1_L_2"
165	227	142	28	1	1	1	"V1_L_3"
166	227	170	28	1	1	1	"V1_L_4"
167	227	198	28	1	1	1	"V1_L_5"
168	227	227	28	1	1	1	"V1_L_6"
169	227	255	28	1	1	1	"G_L_1"
170	255	0	28	1	1	1	"G_L_2"
171	255	28	28	1	1	1	"G_L_3"
172	255	57	28	1	1	1	"G_L_4"
173	255	85	28	1	1	1	"G_L_5"
174	255	113	28	1	1	1	"G_L_6"
175	255	142	28	1	1	1	"9d_L_1"
176	255	170	28	1	1	1	"9d_L_2"
177	255	198	28	1	1	1	"9d_L_3"
178	255	227	28	1	1	1	"9d_L_4"
179	255	255	28	1	1	1	"9d_L_5"
180	255	28	57	1	1	1	"9d_L_6"
181	0	57	57	1	1	1	"7op_L_1"
182	0	85	57	1	1	1	"7op_L_2"
183	0	113	57	1	1	1	"7op_L_3"
184	0	142	57	1	1	1	"7op_L_4"
185	0	170	57	1	1	1	"7op_L_5"
186	0	198	57	1	1	1	"7op_L_6"
187	0	227	57	1	1	1	"V4t_L_1"
188	0	255	57	1	1	1	"V4t_L_2"
189	28	0	57	1	1	1	"V4t_L_3"
190	28	28	57	1	1	1	"V4t_L_4"
191	28	57	57	1	1	1	"V4t_L_5"
192	28	85	57	1	1	1	"V4t_L_6"
